time,open,high,low,close,55EMA,89EMA,200EMA,Plot
1363053600,547.33,551.98,545.43,546.99,544.4847012593394,535.8014591799703,503.83633419097026,NaN
1363068000,546.11,547.63,541.89,547.63,544.5970333572202,536.0643156426376,504.27209205971684,NaN
1363140000,549.52,551,543.81,543.99,544.5753535944623,536.2404419616901,504.66729512379925,NaN
1363154400,543.61,545.33,542.71,542.94,544.5169481089458,536.3893210292081,505.0481180578908,NaN
1363226400,541.14,544.71,540.41,543.26,544.4720571050549,536.5420027841145,505.42833578865805,NaN
1363240800,542.92,546.15,542.92,546.15,544.5319836370172,536.7555138333564,505.8335264773281,NaN
1363312800,546.98,549.73,545.86,549.11,544.6954842214095,537.0300579703929,506.2641381541706,NaN
1363327200,547.6,553.33,547.6,553.33,545.0038597849306,537.3922789043842,506.73245518746245,NaN
1363572000,553.19,553.19,549.45,552.32,545.2651505068974,537.7240060398423,507.1860625985325,NaN
1363586400,552.22,552.86,548.72,548.72,545.3885379887939,537.9683614611791,507.5993356075023,NaN
1363658400,547.04,549.8,545.23,549.36,545.5303759177656,538.221508984264,508.01486460643264,NaN
1363672800,548.93,549.44,547.22,547.22,545.5907196349882,538.4214754512803,508.4049654561199,NaN
1363744800,547.15,552.79,547.1,552.5,545.8374796480243,538.734331552363,508.84372201874555,NaN
1363759200,552.53,553.39,549.96,551.15,546.0272125177378,539.0102352956438,509.26468000860876,NaN
1363831200,552.91,561.17,552.46,558.42,546.4698120706757,539.441563400185,509.75378767021465,NaN
1363845600,557.11,560.83,557.11,559.39,546.9312473538658,539.884861991292,510.2476803302125,NaN
1363917600,560.04,566.08,558.86,559.1,547.3658456626564,540.3118650581522,510.7337730632452,NaN
1363932000,559.61,559.61,551.8,554.84,547.632779746133,540.6347125013044,511.1726409929642,NaN
1364176800,555.2,560.41,554.12,557.66,547.9908947551996,541.0130522234977,511.63520177910385,NaN
1364191200,558.12,561.81,558.12,561.81,548.4844342282282,541.475206618531,512.1344535026949,NaN
1364263200,563.31,563.92,559.69,561.74,548.9578472915058,541.9255353603414,512.6280410300312,NaN
1364277600,561.41,562.07,557.17,557.17,549.2511384596663,542.2643012412227,513.0712446018717,NaN
